lat,lng,postalCode,data_updated_at,data_count_grass_pollen,data_count_tree_pollen,data_count_weed_pollen
42.1416,-84.8157,49245,2023-02-19 02:00:00+00:00,0,104,0
41.8968,-85.9923,49031,2023-02-19 02:00:00+00:00,0,82,0
41.991,-86.1168,49047,2023-02-19 02:00:00+00:00,0,170,0
41.9129,-85.8341,49061,2023-02-19 02:00:00+00:00,0,184,0
42.1961,-85.2311,49051,2023-02-19 02:00:00+00:00,0,256,0
41.8955,-85.8755,49095,2023-02-19 02:00:00+00:00,0,135,0
42.103,-85.2317,49011,2023-02-19 02:00:00+00:00,0,143,0
42.0551,-85.1356,49094,2023-02-19 02:00:00+00:00,0,245,0
42.0151,-86.2972,49111,2023-02-19 02:00:00+00:00,0,121,0
41.8198,-86.5035,49113,2023-02-19 02:00:00+00:00,0,94,0
41.8771,-86.6302,49115,2023-02-19 02:00:00+00:00,0,396,0
41.8485,-86.6694,49116,2023-02-19 02:00:00+00:00,0,241,0
41.7927,-86.746,49117,2023-02-19 02:00:00+00:00,0,156,0
41.8744,-86.549,49119,2023-02-19 02:00:00+00:00,0,136,0
41.8202,-86.2368,49120,2023-02-19 02:00:00+00:00,0,91,0
41.7928,-84.8496,49255,2023-02-19 02:00:00+00:00,0,113,0
41.8829,-86.5885,49125,2023-02-19 02:00:00+00:00,0,267,0
42.022,-86.5119,49127,2023-02-19 02:00:00+00:00,0,225,0
41.815,-86.6154,49128,2023-02-19 02:00:00+00:00,0,96,0
41.8255,-86.6911,49129,2023-02-19 02:00:00+00:00,0,154,0
41.8643,-85.1838,49028,2023-02-19 02:00:00+00:00,0,263,0
41.9255,-85.0057,49036,2023-02-19 02:00:00+00:00,0,279,0
41.9442,-84.8839,49082,2023-02-19 02:00:00+00:00,0,180,0
42.0107,-85.2408,49089,2023-02-19 02:00:00+00:00,0,126,0
42.0521,-86.3921,49126,2023-02-19 02:00:00+00:00,0,95,0
42.7057,-85.1326,48897,2023-02-19 02:00:00+00:00,0,34,0
42.5166,-84.6565,48827,2023-02-19 02:00:00+00:00,0,33,0
42.7377,-84.8979,48861,2023-02-19 02:00:00+00:00,0,51,0
41.9715,-84.5208,49262,2023-02-19 02:00:00+00:00,0,88,0
41.8384,-84.5974,49266,2023-02-19 02:00:00+00:00,0,225,0
41.8963,-84.444,49271,2023-02-19 02:00:00+00:00,0,87,0
41.8442,-84.7648,49274,2023-02-19 02:00:00+00:00,0,230,0
42.023,-84.3794,49281,2023-02-19 02:00:00+00:00,0,123,0
42.0388,-84.406,49282,2023-02-19 02:00:00+00:00,0,113,0
41.7386,-84.4496,49288,2023-02-19 02:00:00+00:00,0,162,0
47.0937,-88.6613,49905,2023-02-19 02:00:00+00:00,0,0,0
47.2439,-88.4588,49913,2023-02-19 02:00:00+00:00,0,10,0
47.002,-88.5546,49916,2023-02-19 02:00:00+00:00,0,39,0
47.2842,-88.3875,49917,2023-02-19 02:00:00+00:00,0,0,0
47.0914,-88.5809,49921,2023-02-19 02:00:00+00:00,0,0,0
47.1196,-88.5115,49922,2023-02-19 02:00:00+00:00,0,0,0
47.1367,-88.5654,49930,2023-02-19 02:00:00+00:00,0,35,0
47.1158,-88.558,49931,2023-02-19 02:00:00+00:00,0,0,0
42.0603,-84.6594,49258,2023-02-19 02:00:00+00:00,0,97,0
42.0548,-84.5039,49257,2023-02-19 02:00:00+00:00,0,110,0
42.0369,-84.7673,49252,2023-02-19 02:00:00+00:00,0,169,0
41.9798,-84.6451,49250,2023-02-19 02:00:00+00:00,0,107,0
43.1615,-84.3597,48807,2023-02-19 02:00:00+00:00,0,41,0
43.3639,-84.8362,48830,2023-02-19 02:00:00+00:00,0,72,0
43.4106,-84.7631,48832,2023-02-19 02:00:00+00:00,0,41,0
43.2828,-84.6088,48847,2023-02-19 02:00:00+00:00,0,91,0
43.1689,-84.7552,48856,2023-02-19 02:00:00+00:00,0,52,0
43.2484,-84.5433,48862,2023-02-19 02:00:00+00:00,0,91,0
43.1649,-84.666,48871,2023-02-19 02:00:00+00:00,0,59,0
47.1733,-88.4293,49934,2023-02-19 02:00:00+00:00,0,21,0
43.1863,-84.6017,48874,2023-02-19 02:00:00+00:00,0,56,0
43.4278,-84.5952,48880,2023-02-19 02:00:00+00:00,0,35,0
43.3091,-84.7907,48889,2023-02-19 02:00:00+00:00,0,65,0
41.957,-84.7677,49227,2023-02-19 02:00:00+00:00,0,120,0
41.7361,-84.7245,49232,2023-02-19 02:00:00+00:00,0,141,0
41.7825,-84.6047,49239,2023-02-19 02:00:00+00:00,0,240,0
41.924,-84.6208,49242,2023-02-19 02:00:00+00:00,0,93,0
42.0484,-84.4455,49249,2023-02-19 02:00:00+00:00,0,117,0
43.4017,-84.8429,48877,2023-02-19 02:00:00+00:00,0,42,0
47.2694,-88.4184,49942,2023-02-19 02:00:00+00:00,0,0,0
47.1784,-88.2973,49945,2023-02-19 02:00:00+00:00,0,26,0
46.7748,-88.8799,49952,2023-02-19 02:00:00+00:00,0,233,0
42.5505,-84.2939,48819,2023-02-19 02:00:00+00:00,0,85,0
42.7388,-84.4764,48823,2023-02-19 02:00:00+00:00,0,28,0
42.7283,-84.4882,48824,2023-02-19 02:00:00+00:00,0,26,0
42.7238,-84.4648,48825,2023-02-19 02:00:00+00:00,0,9,0
42.737,-84.4839,48826,2023-02-19 02:00:00+00:00,0,25,0
42.7531,-84.3989,48840,2023-02-19 02:00:00+00:00,0,38,0
42.6394,-84.5242,48842,2023-02-19 02:00:00+00:00,0,38,0
42.5992,-84.372,48805,2023-02-19 02:00:00+00:00,0,14,0
42.5796,-84.4561,48854,2023-02-19 02:00:00+00:00,0,31,0
42.663,-84.1701,48892,2023-02-19 02:00:00+00:00,0,26,0
42.6967,-84.2926,48895,2023-02-19 02:00:00+00:00,0,15,0
42.7325,-84.5555,48901,2023-02-19 02:00:00+00:00,0,79,0
42.7325,-84.5555,48909,2023-02-19 02:00:00+00:00,0,79,0
42.7325,-84.5555,48913,2023-02-19 02:00:00+00:00,0,79,0
42.7325,-84.5555,48916,2023-02-19 02:00:00+00:00,0,79,0
42.7325,-84.5555,48918,2023-02-19 02:00:00+00:00,0,79,0
42.7053,-84.4187,48864,2023-02-19 02:00:00+00:00,0,20,0
43.1891,-84.488,48806,2023-02-19 02:00:00+00:00,0,43,0
43.7289,-83.4366,48759,2023-02-19 02:00:00+00:00,0,75,0
43.7206,-83.2307,48754,2023-02-19 02:00:00+00:00,0,62,0
47.0404,-88.6704,49955,2023-02-19 02:00:00+00:00,0,18,0
46.7949,-88.6251,49958,2023-02-19 02:00:00+00:00,0,32,0
46.5047,-88.7085,49961,2023-02-19 02:00:00+00:00,0,228,0
47.0719,-88.652,49963,2023-02-19 02:00:00+00:00,0,3,0
46.9109,-88.8532,49965,2023-02-19 02:00:00+00:00,0,220,0
43.8067,-83.0054,48413,2023-02-19 02:00:00+00:00,0,37,0
43.9014,-82.9825,48432,2023-02-19 02:00:00+00:00,0,207,0
43.8179,-83.2755,48755,2023-02-19 02:00:00+00:00,0,95,0
43.8312,-82.6886,48441,2023-02-19 02:00:00+00:00,0,93,0
44.0223,-82.9984,48467,2023-02-19 02:00:00+00:00,0,49,0
43.928,-82.7529,48468,2023-02-19 02:00:00+00:00,0,101,0
43.7404,-82.7414,48470,2023-02-19 02:00:00+00:00,0,99,0
43.6896,-82.964,48475,2023-02-19 02:00:00+00:00,0,72,0
43.8377,-83.3525,48720,2023-02-19 02:00:00+00:00,0,74,0
43.9429,-83.2659,48725,2023-02-19 02:00:00+00:00,0,61,0
43.8344,-83.1786,48731,2023-02-19 02:00:00+00:00,0,70,0
43.948,-82.9755,48445,2023-02-19 02:00:00+00:00,0,82,0
42.7529,-84.7373,48837,2023-02-19 02:00:00+00:00,0,30,0
43.3809,-84.6635,48801,2023-02-19 02:00:00+00:00,0,33,0
43.3935,-84.5023,48615,2023-02-19 02:00:00+00:00,0,40,0
42.7851,-83.7294,48430,2023-02-19 02:00:00+00:00,0,49,0
43.072,-83.8424,48433,2023-02-19 02:00:00+00:00,0,38,0
42.8813,-83.8855,48436,2023-02-19 02:00:00+00:00,0,33,0
43.1123,-83.6154,48437,2023-02-19 02:00:00+00:00,0,58,0
42.9147,-83.4845,48438,2023-02-19 02:00:00+00:00,0,82,0
42.9282,-83.6264,48439,2023-02-19 02:00:00+00:00,0,81,0
42.9693,-83.9279,48449,2023-02-19 02:00:00+00:00,0,46,0
42.8104,-83.7993,48451,2023-02-19 02:00:00+00:00,0,39,0
43.1754,-83.8824,48457,2023-02-19 02:00:00+00:00,0,50,0
43.116,-83.6895,48458,2023-02-19 02:00:00+00:00,0,65,0
43.1706,-83.5172,48463,2023-02-19 02:00:00+00:00,0,38,0
42.9468,-83.817,48473,2023-02-19 02:00:00+00:00,0,41,0
42.918,-83.617,48480,2023-02-19 02:00:00+00:00,0,81,0
42.9659,-83.7808,48501,2023-02-19 02:00:00+00:00,0,44,0
43.0151,-83.6948,48502,2023-02-19 02:00:00+00:00,0,46,0
43.0348,-83.5268,48423,2023-02-19 02:00:00+00:00,0,59,0
43.1779,-83.7249,48420,2023-02-19 02:00:00+00:00,0,39,0
42.94,-83.5369,48411,2023-02-19 02:00:00+00:00,0,63,0
45.3559,-84.9133,49770,2023-02-19 02:00:00+00:00,0,27,0
42.6398,-84.7346,48876,2023-02-19 02:00:00+00:00,0,37,0
42.7693,-84.9813,48890,2023-02-19 02:00:00+00:00,0,69,0
42.5961,-84.8382,48908,2023-02-19 02:00:00+00:00,0,55,0
42.7376,-84.6244,48917,2023-02-19 02:00:00+00:00,0,79,0
42.4525,-85.0489,49021,2023-02-19 02:00:00+00:00,0,228,0
42.4459,-84.8973,49076,2023-02-19 02:00:00+00:00,0,196,0
42.6392,-85.011,49096,2023-02-19 02:00:00+00:00,0,55,0
43.0128,-83.6914,48503,2023-02-19 02:00:00+00:00,0,46,0
45.4405,-84.7924,49706,2023-02-19 02:00:00+00:00,0,37,0
45.4167,-84.867,49722,2023-02-19 02:00:00+00:00,0,42,0
45.6254,-85.0419,49723,2023-02-19 02:00:00+00:00,0,79,0
45.5802,-85.1137,49737,2023-02-19 02:00:00+00:00,0,52,0
45.5251,-85.0062,49740,2023-02-19 02:00:00+00:00,0,95,0
45.6377,-84.7986,49755,2023-02-19 02:00:00+00:00,0,12,0
45.4236,-84.8281,49764,2023-02-19 02:00:00+00:00,0,38,0
45.5703,-84.8425,49769,2023-02-19 02:00:00+00:00,0,48,0
45.7424,-84.7735,49718,2023-02-19 02:00:00+00:00,0,60,0
43.0573,-83.7498,48504,2023-02-19 02:00:00+00:00,0,46,0
43.0634,-83.7001,48505,2023-02-19 02:00:00+00:00,0,63,0
43.0653,-83.631,48506,2023-02-19 02:00:00+00:00,0,52,0
46.3551,-89.6774,49947,2023-02-19 02:00:00+00:00,0,30,0
46.4727,-89.9976,49959,2023-02-19 02:00:00+00:00,0,21,0
46.4752,-89.9424,49968,2023-02-19 02:00:00+00:00,0,48,0
46.2542,-89.2108,49969,2023-02-19 02:00:00+00:00,0,73,0
44.7894,-85.4884,49610,2023-02-19 02:00:00+00:00,0,155,0
44.5721,-85.2531,49633,2023-02-19 02:00:00+00:00,0,298,0
44.6428,-85.7113,49637,2023-02-19 02:00:00+00:00,0,355,0
46.4638,-90.1588,49938,2023-02-19 02:00:00+00:00,0,58,0
44.6518,-85.8022,49643,2023-02-19 02:00:00+00:00,0,336,0
44.6261,-85.5287,49666,2023-02-19 02:00:00+00:00,0,348,0
44.9559,-85.49,49673,2023-02-19 02:00:00+00:00,0,33,0
44.694,-85.6763,49684,2023-02-19 02:00:00+00:00,0,346,0
44.8162,-85.5751,49685,2023-02-19 02:00:00+00:00,0,153,0
44.8162,-85.5751,49696,2023-02-19 02:00:00+00:00,0,153,0
44.7631,-85.6206,49686,2023-02-19 02:00:00+00:00,0,113,0
44.802,-85.4347,49690,2023-02-19 02:00:00+00:00,0,106,0
44.5756,-85.5262,49649,2023-02-19 02:00:00+00:00,0,329,0
43.3962,-84.4243,48662,2023-02-19 02:00:00+00:00,0,38,0
46.4802,-90.0515,49911,2023-02-19 02:00:00+00:00,0,26,0
43.4343,-84.0091,48638,2023-02-19 02:00:00+00:00,0,62,0
42.9821,-83.734,48507,2023-02-19 02:00:00+00:00,0,50,0
43.0259,-83.6041,48509,2023-02-19 02:00:00+00:00,0,66,0
42.9859,-83.6135,48519,2023-02-19 02:00:00+00:00,0,48,0
42.9744,-83.6629,48529,2023-02-19 02:00:00+00:00,0,42,0
43.002,-83.6925,48531,2023-02-19 02:00:00+00:00,0,50,0
43.0111,-83.803,48532,2023-02-19 02:00:00+00:00,0,44,0
43.0349,-83.6887,48550,2023-02-19 02:00:00+00:00,0,45,0
43.8517,-84.2134,48652,2023-02-19 02:00:00+00:00,0,71,0
42.979,-83.7131,48551,2023-02-19 02:00:00+00:00,0,51,0
42.9736,-83.7203,48553,2023-02-19 02:00:00+00:00,0,44,0
42.9722,-83.7946,48554,2023-02-19 02:00:00+00:00,0,50,0
43.0113,-83.7108,48555,2023-02-19 02:00:00+00:00,0,50,0
43.0327,-83.6463,48556,2023-02-19 02:00:00+00:00,0,59,0
43.0806,-83.7837,48557,2023-02-19 02:00:00+00:00,0,47,0
43.8866,-84.4241,48612,2023-02-19 02:00:00+00:00,0,59,0
44.0296,-84.4968,48624,2023-02-19 02:00:00+00:00,0,62,0
42.9779,-83.7131,48552,2023-02-19 02:00:00+00:00,0,51,0
42.7325,-84.5555,48924,2023-02-19 02:00:00+00:00,0,79,0
46.5413,-88.6049,49970,2023-02-19 02:00:00+00:00,0,221,0
46.7704,-88.421,49946,2023-02-19 02:00:00+00:00,0,13,0
45.4264,-68.1108,4487,2023-02-19 02:00:00+00:00,0,44,0
44.8843,-69.1069,4488,2023-02-19 02:00:00+00:00,0,8,0
44.9084,-68.6864,4489,2023-02-19 02:00:00+00:00,0,38,0
45.2378,-68.5338,4493,2023-02-19 02:00:00+00:00,0,13,0
45.4568,-68.3575,4495,2023-02-19 02:00:00+00:00,0,19,0
46.0132,-68.4647,4765,2023-02-19 02:00:00+00:00,0,250,0
45.8637,-68.5053,4777,2023-02-19 02:00:00+00:00,0,252,0
44.926,-69.2323,4928,2023-02-19 02:00:00+00:00,0,32,0
45.0203,-69.2797,4930,2023-02-19 02:00:00+00:00,0,228,0
44.6991,-69.1025,4932,2023-02-19 02:00:00+00:00,0,21,0
44.8209,-69.2225,4933,2023-02-19 02:00:00+00:00,0,17,0
45.0149,-69.157,4939,2023-02-19 02:00:00+00:00,0,222,0
44.8393,-69.2675,4953,2023-02-19 02:00:00+00:00,0,14,0
44.7699,-69.2266,4969,2023-02-19 02:00:00+00:00,0,10,0
45.2345,-69.5699,4406,2023-02-19 02:00:00+00:00,0,236,0
45.1815,-68.5871,4475,2023-02-19 02:00:00+00:00,0,38,0
44.7263,-68.7876,4474,2023-02-19 02:00:00+00:00,0,8,0
44.8865,-68.7172,4473,2023-02-19 02:00:00+00:00,0,32,0
45.0028,-68.6334,4469,2023-02-19 02:00:00+00:00,0,13,0
44.7932,-69.1322,4434,2023-02-19 02:00:00+00:00,0,21,0
44.9679,-69.1079,4435,2023-02-19 02:00:00+00:00,0,13,0
44.7411,-68.8731,4444,2023-02-19 02:00:00+00:00,0,12,0
45.2456,-68.6666,4448,2023-02-19 02:00:00+00:00,0,19,0
44.9914,-68.8878,4449,2023-02-19 02:00:00+00:00,0,30,0
44.9183,-68.9342,4450,2023-02-19 02:00:00+00:00,0,30,0
45.5984,-68.2366,4451,2023-02-19 02:00:00+00:00,0,17,0
45.3412,-69.0423,4414,2023-02-19 02:00:00+00:00,0,64,0
45.1789,-68.8345,4453,2023-02-19 02:00:00+00:00,0,37,0
44.8843,-68.9837,4456,2023-02-19 02:00:00+00:00,0,18,0
45.3508,-68.5077,4457,2023-02-19 02:00:00+00:00,0,18,0
45.5264,-68.352,4459,2023-02-19 02:00:00+00:00,0,14,0
45.607,-68.5227,4460,2023-02-19 02:00:00+00:00,0,18,0
44.9393,-68.6296,4461,2023-02-19 02:00:00+00:00,0,32,0
45.6596,-68.7101,4462,2023-02-19 02:00:00+00:00,0,40,0
44.943,-68.675,4468,2023-02-19 02:00:00+00:00,0,27,0
45.3635,-68.2909,4455,2023-02-19 02:00:00+00:00,0,49,0
45.3512,-69.0581,4415,2023-02-19 02:00:00+00:00,0,51,0
45.1877,-69.2045,4426,2023-02-19 02:00:00+00:00,0,238,0
45.4716,-69.5844,4441,2023-02-19 02:00:00+00:00,0,31,0
45.0513,-69.4419,4923,2023-02-19 02:00:00+00:00,0,228,0
44.745,-69.5498,4924,2023-02-19 02:00:00+00:00,0,27,0
45.241,-69.9386,4925,2023-02-19 02:00:00+00:00,0,242,0
44.7615,-69.3227,4929,2023-02-19 02:00:00+00:00,0,14,0
44.6463,-69.6802,4937,2023-02-19 02:00:00+00:00,0,8,0
44.973,-69.5481,4942,2023-02-19 02:00:00+00:00,0,24,0
44.8782,-69.4718,4943,2023-02-19 02:00:00+00:00,0,20,0
45.0682,-69.8857,4920,2023-02-19 02:00:00+00:00,0,228,0
44.6847,-69.6425,4944,2023-02-19 02:00:00+00:00,0,2,0
44.8096,-69.8449,4950,2023-02-19 02:00:00+00:00,0,236,0
44.8842,-70.0967,4954,2023-02-19 02:00:00+00:00,0,225,0
44.6899,-69.8306,4957,2023-02-19 02:00:00+00:00,0,22,0
44.8797,-69.9119,4958,2023-02-19 02:00:00+00:00,0,236,0
44.9251,-70.0231,4961,2023-02-19 02:00:00+00:00,0,228,0
44.8576,-69.3811,4965,2023-02-19 02:00:00+00:00,0,2,0
44.7871,-69.4022,4967,2023-02-19 02:00:00+00:00,0,36,0
45.6351,-70.2492,4945,2023-02-19 02:00:00+00:00,0,84,0
45.63,-68.5728,4430,2023-02-19 02:00:00+00:00,0,41,0
44.9388,-69.6695,4912,2023-02-19 02:00:00+00:00,0,229,0
45.8641,-69.8768,4478,2023-02-19 02:00:00+00:00,0,240,0
45.4796,-69.6939,4442,2023-02-19 02:00:00+00:00,0,51,0
45.1735,-69.3975,4443,2023-02-19 02:00:00+00:00,0,215,0
45.2446,-68.976,4463,2023-02-19 02:00:00+00:00,0,30,0
45.2981,-69.488,4464,2023-02-19 02:00:00+00:00,0,33,0
45.1406,-69.3218,4479,2023-02-19 02:00:00+00:00,0,241,0
45.2465,-69.1021,4481,2023-02-19 02:00:00+00:00,0,230,0
45.3609,-69.6202,4485,2023-02-19 02:00:00+00:00,0,29,0
44.7831,-69.9309,4911,2023-02-19 02:00:00+00:00,0,225,0
44.0101,-69.8984,4008,2023-02-19 02:00:00+00:00,0,26,0
44.0575,-69.9656,4287,2023-02-19 02:00:00+00:00,0,0,0
44.1042,-69.8211,4357,2023-02-19 02:00:00+00:00,0,3,0
43.9062,-69.8266,4530,2023-02-19 02:00:00+00:00,0,76,0
43.8054,-69.7453,4548,2023-02-19 02:00:00+00:00,0,162,0
43.7688,-69.815,4562,2023-02-19 02:00:00+00:00,0,59,0
43.7733,-69.8635,4565,2023-02-19 02:00:00+00:00,0,54,0
43.9503,-69.7891,4579,2023-02-19 02:00:00+00:00,0,34,0
43.9814,-69.9378,4086,2023-02-19 02:00:00+00:00,0,37,0
44.9293,-69.3992,4971,2023-02-19 02:00:00+00:00,0,3,0
44.7208,-68.6165,4429,2023-02-19 02:00:00+00:00,0,16,0
44.9805,-69.0109,4427,2023-02-19 02:00:00+00:00,0,4,0
44.0499,-69.5331,4553,2023-02-19 02:00:00+00:00,0,26,0
43.8605,-69.5079,4554,2023-02-19 02:00:00+00:00,0,78,0
44.0943,-69.4828,4555,2023-02-19 02:00:00+00:00,0,0,0
43.9792,-69.6197,4556,2023-02-19 02:00:00+00:00,0,46,0
43.8924,-69.5289,4558,2023-02-19 02:00:00+00:00,0,78,0
43.925,-69.4662,4564,2023-02-19 02:00:00+00:00,0,70,0
43.8677,-69.5614,4568,2023-02-19 02:00:00+00:00,0,60,0
43.8826,-69.6801,4571,2023-02-19 02:00:00+00:00,0,75,0
44.1046,-69.3745,4572,2023-02-19 02:00:00+00:00,0,51,0
43.9462,-69.5516,4573,2023-02-19 02:00:00+00:00,0,103,0
43.849,-69.6434,4575,2023-02-19 02:00:00+00:00,0,160,0
43.8199,-69.6626,4576,2023-02-19 02:00:00+00:00,0,205,0
44.0074,-69.6826,4578,2023-02-19 02:00:00+00:00,0,42,0
43.7642,-69.3164,4852,2023-02-19 02:00:00+00:00,0,95,0
43.9381,-70.9087,4010,2023-02-19 02:00:00+00:00,0,101,0
44.0104,-69.4402,4551,2023-02-19 02:00:00+00:00,0,48,0
44.0213,-69.5233,4570,2023-02-19 02:00:00+00:00,0,34,0
44.0213,-69.5233,4549,2023-02-19 02:00:00+00:00,0,34,0
43.8262,-69.5939,4544,2023-02-19 02:00:00+00:00,0,192,0
43.9555,-69.2315,4860,2023-02-19 02:00:00+00:00,0,66,0
44.0846,-69.1888,4861,2023-02-19 02:00:00+00:00,0,38,0
44.2619,-69.2771,4862,2023-02-19 02:00:00+00:00,0,31,0
44.0397,-68.8368,4863,2023-02-19 02:00:00+00:00,0,106,0
44.1271,-69.2479,4864,2023-02-19 02:00:00+00:00,0,48,0
44.1924,-69.1211,4865,2023-02-19 02:00:00+00:00,0,28,0
44.2588,-69.551,4341,2023-02-19 02:00:00+00:00,0,31,0
44.181,-70.8917,4016,2023-02-19 02:00:00+00:00,0,24,0
44.0785,-69.7457,4342,2023-02-19 02:00:00+00:00,0,0,0
44.1884,-69.5751,4353,2023-02-19 02:00:00+00:00,0,35,0
44.0878,-69.6344,4535,2023-02-19 02:00:00+00:00,0,0,0
43.8945,-69.6273,4537,2023-02-19 02:00:00+00:00,0,84,0
43.8518,-69.6278,4538,2023-02-19 02:00:00+00:00,0,127,0
43.9519,-69.4954,4539,2023-02-19 02:00:00+00:00,0,77,0
43.8843,-69.4792,4541,2023-02-19 02:00:00+00:00,0,112,0
44.0293,-69.5042,4543,2023-02-19 02:00:00+00:00,0,52,0
44.2204,-69.5133,4348,2023-02-19 02:00:00+00:00,0,0,0
43.9755,-70.7924,4022,2023-02-19 02:00:00+00:00,0,23,0
44.0313,-70.9668,4037,2023-02-19 02:00:00+00:00,0,33,0
43.8622,-70.8531,4041,2023-02-19 02:00:00+00:00,0,30,0
44.6566,-70.6092,4275,2023-02-19 02:00:00+00:00,0,40,0
44.5434,-70.5645,4276,2023-02-19 02:00:00+00:00,0,218,0
44.2167,-70.5012,4281,2023-02-19 02:00:00+00:00,0,21,0
44.4021,-70.8601,4286,2023-02-19 02:00:00+00:00,0,26,0
44.3253,-70.5732,4289,2023-02-19 02:00:00+00:00,0,38,0
44.4944,-70.4435,4290,2023-02-19 02:00:00+00:00,0,236,0
44.374,-70.4469,4292,2023-02-19 02:00:00+00:00,0,35,0
44.2641,-70.4985,4271,2023-02-19 02:00:00+00:00,0,30,0
44.8242,-68.7918,4401,2023-02-19 02:00:00+00:00,0,10,0
45.0855,-68.9235,4410,2023-02-19 02:00:00+00:00,0,30,0
44.9015,-68.6263,4411,2023-02-19 02:00:00+00:00,0,35,0
44.7874,-68.7539,4412,2023-02-19 02:00:00+00:00,0,10,0
45.2349,-68.379,4417,2023-02-19 02:00:00+00:00,0,37,0
45.0803,-68.6509,4418,2023-02-19 02:00:00+00:00,0,29,0
44.8053,-68.9942,4419,2023-02-19 02:00:00+00:00,0,15,0
45.067,-69.0869,4422,2023-02-19 02:00:00+00:00,0,220,0
44.8012,-68.7778,4402,2023-02-19 02:00:00+00:00,0,15,0
44.7917,-68.5777,4428,2023-02-19 02:00:00+00:00,0,6,0
44.1118,-70.5098,4270,2023-02-19 02:00:00+00:00,0,30,0
44.2317,-70.7687,4267,2023-02-19 02:00:00+00:00,0,25,0
44.1614,-70.93,4051,2023-02-19 02:00:00+00:00,0,44,0
43.8262,-70.9243,4068,2023-02-19 02:00:00+00:00,0,44,0
44.1931,-70.7163,4088,2023-02-19 02:00:00+00:00,0,54,0
44.6637,-70.7967,4216,2023-02-19 02:00:00+00:00,0,22,0
44.4162,-70.8037,4217,2023-02-19 02:00:00+00:00,0,24,0
44.3957,-70.6435,4219,2023-02-19 02:00:00+00:00,0,34,0
44.2877,-70.3683,4220,2023-02-19 02:00:00+00:00,0,27,0
44.2127,-70.5601,4268,2023-02-19 02:00:00+00:00,0,20,0
44.4602,-70.2998,4221,2023-02-19 02:00:00+00:00,0,31,0
44.6084,-70.6993,4226,2023-02-19 02:00:00+00:00,0,40,0
44.2641,-70.8875,4231,2023-02-19 02:00:00+00:00,0,21,0
44.4959,-70.7167,4237,2023-02-19 02:00:00+00:00,0,46,0
44.2021,-70.3754,4238,2023-02-19 02:00:00+00:00,0,21,0
44.3184,-70.6509,4255,2023-02-19 02:00:00+00:00,0,38,0
44.5628,-70.5358,4257,2023-02-19 02:00:00+00:00,0,215,0
44.6895,-71.0112,4261,2023-02-19 02:00:00+00:00,0,13,0
44.5548,-70.4241,4224,2023-02-19 02:00:00+00:00,0,228,0
46.8747,-88.1732,49962,2023-02-19 02:00:00+00:00,0,53,0
44.6245,-69.5869,4975,2023-02-19 02:00:00+00:00,0,40,0
44.6301,-69.8075,4978,2023-02-19 02:00:00+00:00,0,26,0
44.5582,-83.6899,48737,2023-02-19 02:00:00+00:00,0,65,0
44.548,-83.3269,48738,2023-02-19 02:00:00+00:00,0,76,0
44.6546,-83.3424,48740,2023-02-19 02:00:00+00:00,0,94,0
44.7111,-83.3947,48742,2023-02-19 02:00:00+00:00,0,312,0
44.5833,-83.4355,48745,2023-02-19 02:00:00+00:00,0,35,0
44.8224,-83.5044,48762,2023-02-19 02:00:00+00:00,0,36,0
46.4446,-86.9115,49806,2023-02-19 02:00:00+00:00,0,65,0
46.3477,-86.929,49816,2023-02-19 02:00:00+00:00,0,8,0
46.427,-87.0497,49822,2023-02-19 02:00:00+00:00,0,62,0
46.3549,-86.9701,49825,2023-02-19 02:00:00+00:00,0,30,0
46.3483,-87.0332,49826,2023-02-19 02:00:00+00:00,0,33,0
46.6529,-85.9836,49839,2023-02-19 02:00:00+00:00,0,212,0
46.3994,-86.6983,49862,2023-02-19 02:00:00+00:00,0,92,0
46.3512,-86.4823,49884,2023-02-19 02:00:00+00:00,0,0,0
46.1947,-86.9502,49891,2023-02-19 02:00:00+00:00,0,11,0
44.7336,-83.832,48728,2023-02-19 02:00:00+00:00,0,307,0
44.8138,-83.3407,48721,2023-02-19 02:00:00+00:00,0,34,0
44.702,-83.5994,48705,2023-02-19 02:00:00+00:00,0,317,0
43.601,-70.9027,4095,2023-02-19 02:00:00+00:00,0,41,0
43.745,-70.9092,4047,2023-02-19 02:00:00+00:00,0,29,0
43.6963,-70.7866,4048,2023-02-19 02:00:00+00:00,0,169,0
43.726,-70.6752,4049,2023-02-19 02:00:00+00:00,0,200,0
43.2763,-70.5978,4054,2023-02-19 02:00:00+00:00,0,87,0
43.6584,-70.8689,4056,2023-02-19 02:00:00+00:00,0,32,0
43.64,-70.7298,4061,2023-02-19 02:00:00+00:00,0,185,0
43.5006,-70.3862,4063,2023-02-19 02:00:00+00:00,0,66,0
46.3535,-86.6345,49895,2023-02-19 02:00:00+00:00,0,0,0
43.5254,-70.3883,4064,2023-02-19 02:00:00+00:00,0,66,0
43.4285,-70.7585,4073,2023-02-19 02:00:00+00:00,0,72,0
43.5674,-70.8286,4076,2023-02-19 02:00:00+00:00,0,42,0
43.4715,-70.8064,4083,2023-02-19 02:00:00+00:00,0,71,0
43.5661,-70.7431,4087,2023-02-19 02:00:00+00:00,0,90,0
43.3144,-70.5969,4090,2023-02-19 02:00:00+00:00,0,51,0
43.6379,-70.5189,4093,2023-02-19 02:00:00+00:00,0,41,0
