,DAY,SKU,Location,Alley,AlleyCell,Max,Min,WEEK-1,WEEK-2,WEEK-3,WEEK-4,WEEK-5,Capacity
6602,TUE,343131,B0311303,B03,B0311,200.0,100.0,1.0,0.0,0.0,0.0,0.0,100
6603,TUE,343143,A1113202,A11,A1113,10.0,8.0,11.0,48.0,48.0,19.0,35.0,2
6604,TUE,343164,A0834104,A08,A0834,20.0,15.0,2.0,0.0,0.0,0.0,0.0,5
6605,TUE,343167,A1101102,A11,A1101,615.0,461.0,5.0,13.0,10.0,11.0,9.0,154
6606,TUE,343549,A0940401,A09,A0940,10.0,8.0,1.0,0.0,0.0,0.0,0.0,2
6607,TUE,343752,A1027501,A10,A1027,20.0,15.0,0.0,0.0,3.0,4.0,4.0,5
6608,TUE,344081,A0639504,A06,A0639,60.0,45.0,1.0,0.0,0.0,0.0,0.0,15
6609,TUE,344082,A0203404,A02,A0203,72.0,54.0,1.0,0.0,2.0,1.0,1.0,18
6610,TUE,344192,B0309204,B03,B0309,50.0,25.0,1.0,0.0,2.0,1.0,1.0,25
6611,TUE,344235,B0309704,B03,B0309,5.0,2.0,0.0,0.0,0.0,3.0,0.0,3
6612,TUE,344397,A0807501,A08,A0807,200.0,150.0,0.0,0.0,0.0,0.0,1.0,50
6613,TUE,344607,A0815201,A08,A0815,180.0,135.0,0.0,4.0,0.0,0.0,0.0,45
6614,TUE,344608,R0506103,R05,R0506,5760.0,2880.0,0.0,0.0,7.0,3.0,0.0,2880
6615,TUE,344609,R0606103,R06,R0606,6000.0,3000.0,2.0,2.0,15.0,3.0,1.0,3000
6616,TUE,344610,R0607103,R06,R0607,6000.0,3000.0,0.0,2.0,6.0,1.0,3.0,3000
6617,TUE,344611,R0609103,R06,R0609,7500.0,3750.0,2.0,3.0,4.0,1.0,2.0,3750
6618,TUE,344612,R0601101,R06,R0601,6000.0,3000.0,2.0,0.0,1.0,6.0,2.0,3000
6619,TUE,344613,R0602101,R06,R0602,6000.0,3000.0,0.0,1.0,7.0,4.0,3.0,3000
6620,TUE,344614,R0603101,R06,R0603,6000.0,3000.0,0.0,2.0,7.0,0.0,0.0,3000
6621,TUE,344615,R0604101,R06,R0604,6000.0,3000.0,1.0,3.0,2.0,1.0,2.0,3000
6622,TUE,344616,R0605101,R06,R0605,6000.0,3000.0,1.0,2.0,7.0,1.0,2.0,3000
6623,TUE,344617,R0607101,R06,R0607,6000.0,3000.0,1.0,0.0,0.0,1.0,2.0,3000
6624,TUE,344618,R0609101,R06,R0609,1000.0,500.0,20.0,118.0,57.0,9.0,37.0,500
6625,TUE,344619,R0610101,R06,R0610,1000.0,500.0,13.0,51.0,20.0,19.0,18.0,500
6626,TUE,344620,R0612101,R06,R0612,1000.0,500.0,7.0,40.0,11.0,5.0,4.0,500
6627,TUE,344621,R0613101,R06,R0613,1000.0,500.0,15.0,29.0,3.0,5.0,0.0,500
6628,TUE,344622,R0614101,R06,R0614,1000.0,500.0,2.0,11.0,5.0,3.0,0.0,500
6629,TUE,344623,R0615101,R06,R0615,1000.0,500.0,6.0,11.0,5.0,5.0,0.0,500
6630,TUE,344624,R0616101,R06,R0616,1000.0,500.0,7.0,30.0,4.0,0.0,2.0,500
6631,TUE,344625,R0601103,R06,R0601,1000.0,500.0,2.0,11.0,0.0,2.0,1.0,500
6632,TUE,344626,R0602103,R06,R0602,1000.0,500.0,5.0,30.0,8.0,4.0,1.0,500
6633,TUE,344627,R0604103,R06,R0604,1000.0,500.0,1.0,9.0,5.0,1.0,0.0,500
6634,TUE,344675,A0709401,A07,A0709,144.0,108.0,1.0,0.0,12.0,0.0,2.0,36
6635,TUE,344731,A0544301,A05,A0544,117.0,88.0,0.0,0.0,1.0,2.0,0.0,29
6636,TUE,344737,A0505203,A05,A0505,240.0,180.0,0.0,3.0,0.0,0.0,0.0,60
6637,TUE,344858,A0521104,A05,A0521,800.0,600.0,0.0,5.0,3.0,2.0,2.0,200
6638,TUE,344860,A0521303,A05,A0521,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
6639,TUE,344973,A0415304,A04,A0415,800.0,600.0,1.0,0.0,0.0,0.0,0.0,200
6640,TUE,344974,A0415203,A04,A0415,800.0,600.0,0.0,0.0,0.0,0.0,2.0,200
6641,TUE,344975,A0412302,A04,A0412,800.0,600.0,1.0,2.0,3.0,0.0,0.0,200
6642,TUE,344976,A0415101,A04,A0415,800.0,600.0,0.0,0.0,1.0,0.0,2.0,200
6643,TUE,344978,A0415102,A04,A0415,800.0,600.0,2.0,0.0,3.0,0.0,0.0,200
6644,TUE,344980,A0410303,A04,A0410,800.0,600.0,0.0,0.0,0.0,5.0,7.0,200
6645,TUE,344981,A0415204,A04,A0415,800.0,600.0,3.0,0.0,0.0,0.0,0.0,200
6646,TUE,344982,A0415103,A04,A0415,800.0,600.0,0.0,0.0,4.0,1.0,4.0,200
6647,TUE,344984,A0204406,A02,A0204,800.0,600.0,0.0,0.0,35.0,18.0,29.0,200
6648,TUE,344989,A0509501,A05,A0509,72.0,54.0,0.0,0.0,1.0,0.0,1.0,18
6649,TUE,345484,A0533104,A05,A0533,480.0,360.0,0.0,0.0,4.0,0.0,3.0,120
6650,TUE,345627,A0111304,A01,A0111,120.0,90.0,0.0,0.0,0.0,0.0,1.0,30
6651,TUE,345644,A0213502,A02,A0213,100.0,75.0,0.0,0.0,1.0,0.0,0.0,25
6652,TUE,346263,A0539104,A05,A0539,210.0,158.0,0.0,0.0,1.0,0.0,0.0,52
6653,TUE,346264,A0539201,A05,A0539,96.0,72.0,0.0,0.0,1.0,0.0,0.0,24
6654,TUE,346265,A0539202,A05,A0539,297.0,223.0,0.0,1.0,1.0,0.0,0.0,74
6655,TUE,346266,A0539203,A05,A0539,126.0,95.0,1.0,0.0,0.0,0.0,0.0,31
6656,TUE,346346,A0228203,A02,A0228,800.0,600.0,1.0,0.0,0.0,0.0,0.0,200
6657,TUE,346412,A0723204,A07,A0723,0.0,0.0,0.0,4.0,3.0,4.0,7.0,1
6658,TUE,346413,A0701502,A07,A0701,54.0,41.0,2.0,0.0,0.0,1.0,0.0,13
6659,TUE,346415,A0635102,A06,A0635,120.0,90.0,0.0,1.0,1.0,0.0,2.0,30
6660,TUE,346416,A0529502,A05,A0529,80.0,60.0,0.0,1.0,0.0,0.0,1.0,20
6661,TUE,346417,A0624403,A06,A0624,119.0,89.0,0.0,0.0,1.0,0.0,0.0,30
6662,TUE,346418,A0645302,A06,A0645,144.0,108.0,0.0,2.0,0.0,2.0,5.0,36
6663,TUE,346794,A1102102,A11,A1102,300.0,225.0,0.0,0.0,3.0,0.0,2.0,75
6664,TUE,346798,A0927103,A09,A0927,10.0,8.0,0.0,2.0,0.0,0.0,1.0,2
6665,TUE,347111,A0639502,A06,A0639,144.0,108.0,2.0,1.0,4.0,1.0,3.0,36
6666,TUE,347112,A0711103,A07,A0711,144.0,108.0,0.0,2.0,1.0,0.0,1.0,36
6667,TUE,347116,A0711202,A07,A0711,44.0,33.0,2.0,0.0,1.0,0.0,0.0,11
6668,TUE,347117,A0711201,A07,A0711,44.0,33.0,2.0,1.0,0.0,0.0,1.0,11
6669,TUE,347118,A0729401,A07,A0729,32.0,24.0,0.0,1.0,0.0,0.0,0.0,8
6670,TUE,347207,A0423201,A04,A0423,100.0,75.0,0.0,0.0,0.0,0.0,1.0,25
6671,TUE,347209,A0423203,A04,A0423,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
6672,TUE,347267,A0415303,A04,A0415,800.0,600.0,0.0,5.0,1.0,2.0,0.0,200
6673,TUE,347268,A0415201,A04,A0415,800.0,600.0,2.0,0.0,0.0,0.0,1.0,200
6674,TUE,347373,A0432103,A04,A0432,800.0,600.0,1.0,1.0,0.0,1.0,2.0,200
6675,TUE,347374,A0432104,A04,A0432,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
6676,TUE,347378,A0425304,A04,A0425,800.0,600.0,5.0,3.0,7.0,0.0,4.0,200
6677,TUE,347379,A0432201,A04,A0432,800.0,600.0,0.0,0.0,0.0,0.0,2.0,200
6678,TUE,347380,A0432202,A04,A0432,800.0,600.0,0.0,2.0,2.0,0.0,0.0,200
6679,TUE,347382,A0432203,A04,A0432,800.0,600.0,0.0,0.0,1.0,0.0,1.0,200
6680,TUE,347383,A0432301,A04,A0432,800.0,600.0,0.0,0.0,1.0,0.0,1.0,200
6681,TUE,347395,A0434101,A04,A0434,800.0,600.0,0.0,0.0,0.0,0.0,1.0,200
6682,TUE,347403,A0432304,A04,A0432,800.0,600.0,1.0,1.0,0.0,1.0,0.0,200
6683,TUE,347407,A0504102,A05,A0504,95.0,71.0,0.0,0.0,0.0,0.0,1.0,24
6684,TUE,347584,A0233304,A02,A0233,48.0,36.0,1.0,1.0,1.0,0.0,0.0,12
6685,TUE,347601,A0607504,A06,A0607,128.0,96.0,1.0,0.0,0.0,0.0,0.0,32
6686,TUE,347602,A0606104,A06,A0606,100.0,75.0,3.0,0.0,0.0,0.0,1.0,25
6687,TUE,347603,A0606102,A06,A0606,144.0,108.0,4.0,0.0,0.0,0.0,2.0,36
6688,TUE,348105,A0622501,A06,A0622,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
6689,TUE,348235,A0328207,A03,A0328,435.0,326.0,12.0,21.0,18.0,7.0,17.0,109
6690,TUE,348236,A0933103,A09,A0933,360.0,270.0,2.0,6.0,0.0,1.0,3.0,90
6691,TUE,348237,A0933104,A09,A0933,360.0,270.0,0.0,4.0,2.0,0.0,1.0,90
6692,TUE,348238,A0319406,A03,A0319,120.0,90.0,1.0,0.0,0.0,1.0,0.0,30
6693,TUE,348240,A0933203,A09,A0933,600.0,450.0,5.0,4.0,2.0,1.0,4.0,150
6694,TUE,348306,A0602404,A06,A0602,264.0,198.0,0.0,0.0,1.0,0.0,0.0,66
6695,TUE,348573,A0925202,A09,A0925,10.0,8.0,0.0,0.0,0.0,1.0,0.0,2
6696,TUE,348577,A0936302,A09,A0936,10.0,8.0,0.0,1.0,0.0,0.0,0.0,2
6697,TUE,348579,B0309605,B03,B0309,200.0,100.0,0.0,0.0,0.0,1.0,0.0,100
6698,TUE,348580,B0309404,B03,B0309,63.0,31.0,0.0,0.0,0.0,1.0,0.0,32
6699,TUE,348638,A1038202,A10,A1038,10.0,8.0,2.0,1.0,2.0,1.0,0.0,2
6700,TUE,348748,A0233101,A02,A0233,800.0,600.0,0.0,0.0,0.0,0.0,1.0,200
6701,TUE,348760,A0415401,A04,A0415,800.0,600.0,1.0,0.0,1.0,0.0,1.0,200
6702,TUE,348772,A0405501,A04,A0405,112.0,84.0,1.0,0.0,2.0,0.0,1.0,28
6703,TUE,348859,A0737101,A07,A0737,140.0,105.0,2.0,0.0,0.0,0.0,0.0,35
6704,TUE,348891,A0520303,A05,A0520,144.0,108.0,0.0,0.0,0.0,0.0,1.0,36
6705,TUE,348917,A0626503,A06,A0626,150.0,113.0,0.0,0.0,1.0,0.0,0.0,37
6706,TUE,348940,A0411203,A04,A0411,240.0,180.0,0.0,0.0,1.0,0.0,0.0,60
6707,TUE,349072,A1019304,A10,A1019,1200.0,900.0,0.0,0.0,0.0,0.0,1.0,300
6708,TUE,349520,B0311606,B03,B0311,200.0,100.0,4.0,5.0,4.0,5.0,1.0,100
6709,TUE,349534,B0305206,B03,B0305,77.0,38.0,6.0,10.0,11.0,7.0,8.0,39
6710,TUE,349535,B0310406,B03,B0310,80.0,40.0,6.0,10.0,11.0,7.0,8.0,40
6711,TUE,349537,B0305301,B03,B0305,182.0,91.0,6.0,10.0,11.0,7.0,8.0,91
6712,TUE,349660,A0305108,A03,A0305,300.0,225.0,0.0,1.0,1.0,1.0,0.0,75
6713,TUE,349662,A0337305,A03,A0337,576.0,432.0,0.0,11.0,13.0,7.0,8.0,144
6714,TUE,349663,A0406502,A04,A0406,80.0,60.0,0.0,0.0,3.0,0.0,0.0,20
6715,TUE,349664,A0406501,A04,A0406,80.0,60.0,1.0,0.0,2.0,1.0,0.0,20
6716,TUE,349726,A0428102,A04,A0428,360.0,270.0,3.0,14.0,7.0,1.0,6.0,90
6717,TUE,349800,A0234106,A02,A0234,480.0,360.0,1.0,0.0,1.0,0.0,0.0,120
6718,TUE,349812,A0729301,A07,A0729,216.0,162.0,0.0,0.0,2.0,0.0,0.0,54
6719,TUE,349813,A0728403,A07,A0728,90.0,68.0,0.0,0.0,0.0,0.0,2.0,22
6720,TUE,349814,A0729302,A07,A0729,140.0,105.0,0.0,0.0,0.0,0.0,1.0,35
6721,TUE,349840,A0224506,A02,A0224,421.0,316.0,1.0,2.0,3.0,0.0,1.0,105
6722,TUE,349844,A0224105,A02,A0224,120.0,90.0,1.0,0.0,0.0,0.0,1.0,30
6723,TUE,349845,A0224405,A02,A0224,727.0,545.0,0.0,1.0,0.0,0.0,0.0,182
6724,TUE,349865,A0719103,A07,A0719,112.0,84.0,0.0,0.0,1.0,0.0,0.0,28
6725,TUE,349866,R0502103,R05,R0502,2087.0,1043.0,1.0,1.0,1.0,0.0,0.0,1044
6726,TUE,349867,A0719104,A07,A0719,140.0,105.0,1.0,0.0,2.0,0.0,0.0,35
6727,TUE,349872,A0505504,A05,A0505,112.0,84.0,1.0,0.0,5.0,2.0,0.0,28
6728,TUE,349874,A0506103,A05,A0506,120.0,90.0,1.0,0.0,0.0,0.0,0.0,30
6729,TUE,349875,A0505403,A05,A0505,96.0,72.0,0.0,0.0,1.0,1.0,0.0,24
6730,TUE,349890,A0617403,A06,A0617,192.0,144.0,0.0,0.0,1.0,0.0,0.0,48
6731,TUE,349928,A0830204,A08,A0830,10.0,8.0,5.0,3.0,5.0,5.0,17.0,2
6732,TUE,349929,A1040204,A10,A1040,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1
6733,TUE,349987,A0112302,A01,A0112,96.0,72.0,1.0,1.0,2.0,1.0,0.0,24
6734,TUE,350026,B0311201,B03,B0311,30.0,15.0,5.0,0.0,0.0,0.0,0.0,15
6735,TUE,350308,A0623304,A06,A0623,296.0,222.0,1.0,0.0,0.0,0.0,1.0,74
6736,TUE,350487,A0506501,A05,A0506,192.0,144.0,0.0,0.0,0.0,0.0,2.0,48
6737,TUE,350488,A0642204,A06,A0642,90.0,68.0,3.0,2.0,2.0,0.0,3.0,22
6738,TUE,350489,A0737102,A07,A0737,90.0,68.0,0.0,0.0,4.0,4.0,1.0,22
6739,TUE,350634,A0632502,A06,A0632,600.0,450.0,0.0,0.0,2.0,1.0,0.0,150
6740,TUE,350635,A0432501,A04,A0432,615.0,461.0,0.0,1.0,0.0,0.0,0.0,154
6741,TUE,350637,A0632503,A06,A0632,280.0,210.0,0.0,0.0,1.0,0.0,0.0,70
6742,TUE,350659,A0432402,A04,A0432,800.0,600.0,0.0,2.0,1.0,0.0,2.0,200
6743,TUE,350739,A0531201,A05,A0531,189.0,142.0,0.0,1.0,0.0,0.0,0.0,47
6744,TUE,351021,A0921502,A09,A0921,360.0,270.0,0.0,1.0,2.0,0.0,0.0,90
6745,TUE,351022,A0921302,A09,A0921,360.0,270.0,0.0,1.0,0.0,0.0,0.0,90
6746,TUE,351051,A0714203,A07,A0714,36.0,27.0,0.0,0.0,1.0,0.0,1.0,9
6747,TUE,351054,A0512303,A05,A0512,175.0,131.0,3.0,0.0,0.0,0.0,2.0,44
6748,TUE,351078,A0531202,A05,A0531,220.0,165.0,0.0,0.0,1.0,0.0,0.0,55
6749,TUE,351081,A0737202,A07,A0737,25.0,19.0,0.0,0.0,1.0,0.0,1.0,6
6750,TUE,351114,A0523103,A05,A0523,380.0,285.0,0.0,0.0,1.0,1.0,2.0,95
6751,TUE,351116,A0707103,A07,A0707,144.0,108.0,1.0,2.0,2.0,1.0,0.0,36
6752,TUE,351120,A0544302,A05,A0544,175.0,131.0,0.0,1.0,0.0,0.0,0.0,44
6753,TUE,351328,A0942103,A09,A0942,80.0,60.0,0.0,1.0,0.0,0.0,1.0,20
6754,TUE,351413,A0739201,A07,A0739,96.0,72.0,0.0,0.0,0.0,1.0,0.0,24
6755,TUE,351454,B0311604,B03,B0311,200.0,100.0,0.0,0.0,1.0,0.0,0.0,100
6756,TUE,351455,B0312206,B03,B0312,200.0,100.0,1.0,1.0,0.0,0.0,1.0,100
6757,TUE,351545,A0533502,A05,A0533,166.0,125.0,1.0,1.0,0.0,0.0,0.0,41
6758,TUE,351969,A0523203,A05,A0523,144.0,108.0,0.0,0.0,0.0,0.0,1.0,36
6759,TUE,352303,A0612402,A06,A0612,80.0,60.0,0.0,0.0,0.0,1.0,0.0,20
6760,TUE,352304,A0637404,A06,A0637,80.0,60.0,7.0,2.0,3.0,6.0,1.0,20
6761,TUE,352693,A0627504,A06,A0627,120.0,90.0,1.0,2.0,4.0,0.0,2.0,30
6762,TUE,352699,A0437103,A04,A0437,240.0,180.0,0.0,0.0,2.0,0.0,1.0,60
6763,TUE,352814,A0409401,A04,A0409,144.0,108.0,0.0,0.0,1.0,0.0,0.0,36
6764,TUE,352815,A0407402,A04,A0407,144.0,108.0,0.0,0.0,0.0,0.0,1.0,36
6765,TUE,352819,A0409501,A04,A0409,240.0,180.0,0.0,1.0,2.0,1.0,3.0,60
6766,TUE,352820,A0409502,A04,A0409,240.0,180.0,0.0,2.0,14.0,4.0,5.0,60
6767,TUE,352822,A0433203,A04,A0433,240.0,180.0,2.0,0.0,6.0,0.0,1.0,60
6768,TUE,352823,A0433201,A04,A0433,160.0,120.0,0.0,2.0,1.0,0.0,0.0,40
6769,TUE,352826,A0433104,A04,A0433,240.0,180.0,3.0,2.0,4.0,0.0,1.0,60
6770,TUE,352827,A0446504,A04,A0446,240.0,180.0,3.0,1.0,2.0,0.0,4.0,60
6771,TUE,352829,A0433103,A04,A0433,240.0,180.0,1.0,1.0,1.0,0.0,0.0,60
6772,TUE,352834,A0433401,A04,A0433,120.0,90.0,0.0,1.0,0.0,0.0,0.0,30
6773,TUE,352840,A0444402,A04,A0444,140.0,105.0,0.0,2.0,0.0,1.0,1.0,35
6774,TUE,352842,A0428503,A04,A0428,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
6775,TUE,352847,A0431401,A04,A0431,224.0,168.0,0.0,1.0,0.0,0.0,0.0,56
6776,TUE,352849,A0338501,A03,A0338,28.0,21.0,0.0,2.0,1.0,1.0,1.0,7
6777,TUE,352851,A0433204,A04,A0433,144.0,108.0,0.0,1.0,0.0,0.0,0.0,36
6778,TUE,352917,A0513301,A05,A0513,168.0,126.0,0.0,0.0,0.0,0.0,1.0,42
6779,TUE,353259,A0737104,A07,A0737,307.0,230.0,0.0,1.0,1.0,1.0,0.0,77
6780,TUE,353352,A0415302,A04,A0415,240.0,180.0,0.0,0.0,0.0,0.0,1.0,60
6781,TUE,353355,A0442502,A04,A0442,160.0,120.0,0.0,0.0,0.0,0.0,1.0,40
6782,TUE,353373,B0304603,B03,B0304,77.0,38.0,0.0,0.0,0.0,2.0,0.0,39
6783,TUE,353746,A0721101,A07,A0721,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
6784,TUE,353747,A0702302,A07,A0702,120.0,90.0,0.0,0.0,1.0,0.0,0.0,30
6785,TUE,353863,A0711303,A07,A0711,444.0,333.0,20.0,26.0,19.0,9.0,15.0,111
6786,TUE,353864,A0712302,A07,A0712,499.0,374.0,12.0,13.0,11.0,1.0,6.0,125
6787,TUE,353866,A0745402,A07,A0745,360.0,270.0,0.0,3.0,1.0,0.0,0.0,90
6788,TUE,353867,A0706302,A07,A0706,360.0,270.0,14.0,4.0,15.0,3.0,6.0,90
6789,TUE,354109,A0643304,A06,A0643,160.0,120.0,0.0,1.0,2.0,1.0,1.0,40
6790,TUE,354296,A0121504,A01,A0121,30.0,23.0,1.0,0.0,1.0,0.0,0.0,7
6791,TUE,354325,A0718503,A07,A0718,170.0,128.0,1.0,0.0,1.0,0.0,0.0,42
6792,TUE,354335,A0334106,A03,A0334,499.0,374.0,1.0,0.0,0.0,0.0,0.0,125
6793,TUE,354336,A0436504,A04,A0436,499.0,374.0,1.0,0.0,0.0,0.0,0.0,125
6794,TUE,354754,A0801502,A08,A0801,1920.0,1440.0,0.0,1.0,0.0,0.0,0.0,480
6795,TUE,354761,A0222401,A02,A0222,300.0,225.0,0.0,0.0,0.0,0.0,1.0,75
6796,TUE,354913,A0630301,A06,A0630,210.0,158.0,0.0,0.0,0.0,0.0,1.0,52
6797,TUE,354975,A0507203,A05,A0507,533.0,400.0,0.0,0.0,1.0,0.0,0.0,133
6798,TUE,355041,A0608202,A06,A0608,195.0,146.0,1.0,0.0,0.0,1.0,1.0,49
6799,TUE,355083,A1022502,A10,A1022,10.0,8.0,0.0,0.0,4.0,1.0,10.0,2
6800,TUE,355348,A0634202,A06,A0634,384.0,288.0,1.0,0.0,0.0,0.0,0.0,96
6801,TUE,355379,A0725502,A07,A0725,120.0,90.0,0.0,0.0,1.0,0.0,1.0,30
6802,TUE,355811,A1007202,A10,A1007,10.0,8.0,9.0,48.0,48.0,19.0,35.0,2
6803,TUE,355812,B0305403,B03,B0305,200.0,100.0,1.0,11.0,8.0,2.0,9.0,100
6804,TUE,356098,A0844404,A08,A0844,10.0,8.0,2.0,9.0,9.0,0.0,0.0,2
6805,TUE,356143,A0440504,A04,A0440,96.0,72.0,0.0,1.0,2.0,1.0,0.0,24
6806,TUE,358247,A0313504,A03,A0313,800.0,600.0,0.0,1.0,0.0,1.0,1.0,200
6807,TUE,358249,A0314102,A03,A0314,800.0,600.0,0.0,0.0,0.0,1.0,1.0,200
6808,TUE,358250,A0314103,A03,A0314,800.0,600.0,0.0,1.0,0.0,2.0,0.0,200
6809,TUE,358252,A0314206,A03,A0314,800.0,600.0,0.0,1.0,0.0,0.0,0.0,200
6810,TUE,358267,A0314201,A03,A0314,240.0,180.0,0.0,0.0,0.0,0.0,1.0,60
6811,TUE,358495,A0801202,A08,A0801,160.0,120.0,0.0,0.0,0.0,0.0,1.0,40
6812,TUE,358496,A0818302,A08,A0818,240.0,180.0,0.0,1.0,0.0,0.0,1.0,60
6813,TUE,358772,A0442503,A04,A0442,204.0,153.0,0.0,0.0,0.0,0.0,2.0,51
6814,TUE,358786,A0836402,A08,A0836,800.0,600.0,9.0,0.0,7.0,2.0,2.0,200
6815,TUE,358999,A0533201,A05,A0533,96.0,72.0,0.0,0.0,0.0,0.0,1.0,24
6816,TUE,359029,A0236104,A02,A0236,400.0,300.0,0.0,2.0,2.0,0.0,1.0,100
6817,TUE,359032,A0302105,A03,A0302,800.0,600.0,0.0,0.0,1.0,0.0,0.0,200
6818,TUE,359035,A0301106,A03,A0301,800.0,600.0,0.0,0.0,0.0,1.0,0.0,200
6819,TUE,359100,A0604402,A06,A0604,72.0,54.0,10.0,2.0,4.0,4.0,0.0,18
6820,TUE,359110,A0532504,A05,A0532,112.0,84.0,1.0,2.0,2.0,0.0,0.0,28
6821,TUE,359111,A0533101,A05,A0533,112.0,84.0,1.0,1.0,1.0,0.0,1.0,28
6822,TUE,359112,A0522501,A05,A0522,800.0,600.0,0.0,0.0,2.0,0.0,0.0,200
6823,TUE,359113,A0535502,A05,A0535,800.0,600.0,0.0,0.0,2.0,0.0,0.0,200
6824,TUE,359115,A0505404,A05,A0505,800.0,600.0,1.0,0.0,1.0,1.0,0.0,200
6825,TUE,359266,A0705201,A07,A0705,60.0,45.0,0.0,0.0,1.0,1.0,3.0,15
6826,TUE,359540,A0506204,A05,A0506,144.0,108.0,0.0,1.0,0.0,0.0,1.0,36
6827,TUE,359551,A0545501,A05,A0545,119.0,89.0,0.0,0.0,0.0,0.0,1.0,30
6828,TUE,359553,A0538502,A05,A0538,112.0,84.0,0.0,0.0,1.0,0.0,0.0,28
6829,TUE,359559,A0533301,A05,A0533,112.0,84.0,0.0,0.0,1.0,0.0,1.0,28
6830,TUE,359560,A0544503,A05,A0544,112.0,84.0,1.0,0.0,0.0,0.0,0.0,28
6831,TUE,359571,A0523402,A05,A0523,222.0,167.0,0.0,0.0,0.0,0.0,1.0,55
6832,TUE,359733,A0112403,A01,A0112,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
6833,TUE,359788,A0918503,A09,A0918,800.0,600.0,5.0,18.0,67.0,3.0,8.0,200
6834,TUE,359789,A0918504,A09,A0918,576.0,432.0,5.0,17.0,94.0,4.0,3.0,144
6835,TUE,359803,A0442201,A04,A0442,0.0,0.0,56.0,46.0,132.0,74.0,170.0,1
6836,TUE,359814,A0714502,A07,A0714,96.0,72.0,0.0,1.0,0.0,0.0,0.0,24
6837,TUE,359872,A0542104,A05,A0542,444.0,333.0,1.0,0.0,0.0,0.0,0.0,111
6838,TUE,359882,A0528503,A05,A0528,140.0,105.0,0.0,5.0,4.0,4.0,1.0,35
6839,TUE,359923,A0706404,A07,A0706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6840,TUE,359955,A1032401,A10,A1032,100.0,75.0,0.0,0.0,0.0,1.0,1.0,25
6841,TUE,359958,B0305305,B03,B0305,200.0,100.0,56.0,117.0,159.0,62.0,98.0,100
6842,TUE,359959,A1030103,A10,A1030,10.0,8.0,4.0,7.0,10.0,4.0,3.0,2
6843,TUE,359968,A0846304,A08,A0846,615.0,461.0,4.0,2.0,0.0,0.0,1.0,154
6844,TUE,359978,B0309604,B03,B0309,105.0,53.0,1.0,0.0,0.0,3.0,0.0,52
6845,TUE,360030,A0309508,A03,A0309,72.0,54.0,0.0,1.0,0.0,0.0,2.0,18
6846,TUE,360147,A1027403,A10,A1027,800.0,600.0,0.0,0.0,0.0,2.0,0.0,200
6847,TUE,360731,A0341403,A03,A0341,408.0,306.0,0.0,0.0,1.0,0.0,0.0,102
6848,TUE,360778,A1033102,A10,A1033,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1
6849,TUE,360892,A0221304,A02,A0221,100.0,75.0,0.0,0.0,0.0,1.0,0.0,25
6850,TUE,361224,A0645201,A06,A0645,72.0,54.0,0.0,1.0,0.0,0.0,0.0,18
6851,TUE,361225,A0645202,A06,A0645,72.0,54.0,0.0,2.0,3.0,0.0,1.0,18
6852,TUE,361538,A0203201,A02,A0203,80.0,60.0,0.0,0.0,1.0,0.0,0.0,20
6853,TUE,361540,A0201502,A02,A0201,120.0,90.0,2.0,1.0,2.0,2.0,2.0,30
6854,TUE,361603,A0202103,A02,A0202,120.0,90.0,3.0,2.0,0.0,2.0,3.0,30
6855,TUE,361995,A0214307,A02,A0214,1200.0,900.0,0.0,1.0,0.0,0.0,0.0,300
6856,TUE,361996,A0214407,A02,A0214,160.0,120.0,1.0,0.0,1.0,0.0,0.0,40
6857,TUE,362100,A0646501,A06,A0646,80.0,60.0,0.0,1.0,2.0,1.0,0.0,20
6858,TUE,362101,A0608504,A06,A0608,80.0,60.0,1.0,1.0,1.0,0.0,2.0,20
6859,TUE,362102,A0610402,A06,A0610,80.0,60.0,2.0,0.0,4.0,1.0,0.0,20
6860,TUE,362103,A0642501,A06,A0642,80.0,60.0,0.0,0.0,1.0,0.0,1.0,20
6861,TUE,362104,A0640402,A06,A0640,533.0,400.0,1.0,0.0,0.0,1.0,0.0,133
6862,TUE,362174,A0739304,A07,A0739,33.0,25.0,1.0,0.0,0.0,0.0,1.0,8
6863,TUE,362177,A0739301,A07,A0739,666.0,500.0,0.0,0.0,0.0,0.0,2.0,166
6864,TUE,362496,A0233204,A02,A0233,666.0,500.0,0.0,1.0,1.0,0.0,0.0,166
6865,TUE,362503,A0710204,A07,A0710,96.0,72.0,0.0,0.0,0.0,3.0,0.0,24
6866,TUE,362529,A1040402,A10,A1040,10.0,8.0,0.0,0.0,0.0,1.0,2.0,2
6867,TUE,362740,A0525404,A05,A0525,192.0,144.0,0.0,0.0,0.0,0.0,2.0,48
6868,TUE,362914,A0246507,A02,A0246,800.0,600.0,0.0,1.0,4.0,1.0,1.0,200
